M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
2048,2048,32,3,1024,2,2,0.033,0.019,1.430970e+10,1.745360e+00,6.351926e-07
4096,4096,3,3,64,2,2,0.059,0.002,5.538266e+10,3.260376e+01,8.877693e-07
4096,4096,3,3,256,2,2,0.059,0.002,4.041801e+10,2.379407e+01,8.877693e-07
4096,4096,3,3,576,2,2,0.059,0.005,1.956039e+10,1.151520e+01,8.877693e-07
4096,4096,3,3,1024,2,2,0.059,0.010,9.984808e+09,5.878054e+00,8.877693e-07
4096,4096,6,3,64,2,2,0.074,0.003,7.578131e+10,2.768886e+01,8.912234e-07
4096,4096,6,3,256,2,2,0.074,0.004,5.266352e+10,1.924212e+01,8.912234e-07
4096,4096,6,3,576,2,2,0.074,0.007,2.961675e+10,1.082132e+01,8.912234e-07
4096,4096,6,3,1024,2,2,0.074,0.013,1.533435e+10,5.602840e+00,8.912234e-07
4096,4096,8,3,64,2,2,0.062,0.003,9.605388e+10,2.221064e+01,8.880090e-07
4096,4096,8,3,256,2,2,0.062,0.004,7.177071e+10,1.659562e+01,8.880090e-07
4096,4096,8,3,576,2,2,0.062,0.007,3.579301e+10,8.276456e+00,8.880090e-07
4096,4096,8,3,1024,2,2,0.062,0.014,1.860160e+10,4.301269e+00,8.880090e-07
4096,4096,20,3,64,2,2,0.097,0.006,1.150256e+11,1.663415e+01,8.927205e-07
4096,4096,20,3,256,2,2,0.097,0.008,8.738313e+10,1.263671e+01,8.927205e-07
4096,4096,20,3,576,2,2,0.097,0.014,4.684176e+10,6.773912e+00,8.927205e-07
4096,4096,20,3,1024,2,2,0.097,0.025,2.645418e+10,3.825609e+00,8.927205e-07
4096,4096,32,3,64,2,2,0.131,0.009,1.153723e+11,1.412572e+01,8.947326e-07
4096,4096,32,3,256,2,2,0.131,0.012,8.635878e+10,1.057342e+01,8.947326e-07
4096,4096,32,3,576,2,2,0.131,0.021,5.159270e+10,6.316799e+00,8.947326e-07
4096,4096,32,3,1024,2,2,0.131,0.037,2.897893e+10,3.548062e+00,8.947326e-07
8192,8192,3,3,64,2,2,0.249,0.004,1.007696e+11,6.236728e+01,1.254414e-06
8192,8192,3,3,256,2,2,0.249,0.005,8.581832e+10,5.311381e+01,1.254414e-06
8192,8192,3,3,576,2,2,0.249,0.010,3.848951e+10,2.382154e+01,1.254414e-06
8192,8192,3,3,1024,2,2,0.249,0.020,1.997938e+10,1.236543e+01,1.254414e-06
8192,8192,6,3,64,2,2,0.295,0.006,1.414235e+11,5.171897e+01,1.255282e-06
8192,8192,6,3,256,2,2,0.295,0.007,1.083451e+11,3.962208e+01,1.255282e-06
8192,8192,6,3,576,2,2,0.295,0.014,5.765864e+10,2.108592e+01,1.255282e-06
8192,8192,6,3,1024,2,2,0.295,0.026,3.078661e+10,1.125875e+01,1.255282e-06
8192,8192,8,3,64,2,2,0.249,0.006,1.774741e+11,4.108567e+01,1.259074e-06
8192,8192,8,3,256,2,2,0.249,0.007,1.481868e+11,3.430560e+01,1.259074e-06
8192,8192,8,3,576,2,2,0.249,0.015,7.066493e+10,1.635910e+01,1.259074e-06
8192,8192,8,3,1024,2,2,0.249,0.029,3.677886e+10,8.514391e+00,1.259074e-06
8192,8192,20,3,64,2,2,0.388,0.013,2.136429e+11,3.085231e+01,1.258713e-06
8192,8192,20,3,256,2,2,0.388,0.016,1.707519e+11,2.465840e+01,1.258713e-06
8192,8192,20,3,576,2,2,0.388,0.029,9.234114e+10,1.333505e+01,1.258713e-06
8192,8192,20,3,1024,2,2,0.388,0.051,5.241994e+10,7.569999e+00,1.258713e-06
8192,8192,32,3,64,2,2,0.528,0.019,2.221380e+11,2.732718e+01,1.258569e-06
8192,8192,32,3,256,2,2,0.528,0.024,1.760450e+11,2.165687e+01,1.258569e-06
8192,8192,32,3,576,2,2,0.528,0.042,1.018382e+11,1.252803e+01,1.258569e-06
8192,8192,32,3,1024,2,2,0.528,0.074,5.788706e+10,7.121205e+00,1.258569e-06
16384,16384,3,3,64,2,2,0.996,0.011,1.414811e+11,8.750184e+01,1.768317e-06
16384,16384,3,3,256,2,2,0.996,0.014,1.163494e+11,7.195864e+01,1.768317e-06
16384,16384,3,3,576,2,2,0.996,0.021,7.608264e+10,4.705485e+01,1.768317e-06
16384,16384,3,3,1024,2,2,0.996,0.040,3.995710e+10,2.471228e+01,1.768317e-06
16384,16384,6,3,64,2,2,1.126,0.018,1.778344e+11,6.214606e+01,1.778713e-06
16384,16384,6,3,256,2,2,1.126,0.021,1.547800e+11,5.408946e+01,1.778713e-06
16384,16384,6,3,576,2,2,1.126,0.028,1.132965e+11,3.959262e+01,1.778713e-06
16384,16384,6,3,1024,2,2,1.126,0.053,6.044280e+10,2.112235e+01,1.778713e-06
16384,16384,8,3,64,2,2,0.993,0.017,2.470087e+11,5.711689e+01,1.771734e-06
16384,16384,8,3,256,2,2,0.993,0.021,2.087865e+11,4.827861e+01,1.771734e-06
16384,16384,8,3,576,2,2,0.993,0.031,1.390686e+11,3.215745e+01,1.771734e-06
16384,16384,8,3,1024,2,2,0.993,0.058,7.360694e+10,1.702046e+01,1.771734e-06
16384,16384,20,3,64,2,2,1.465,0.037,2.912041e+11,3.972333e+01,1.775404e-06
16384,16384,20,3,256,2,2,1.465,0.038,2.860364e+11,3.901839e+01,1.775404e-06
16384,16384,20,3,576,2,2,1.465,0.059,1.821959e+11,2.485345e+01,1.775404e-06
16384,16384,20,3,1024,2,2,1.465,0.103,1.037874e+11,1.415770e+01,1.775404e-06
16384,16384,32,3,64,2,2,2.196,0.055,3.109356e+11,3.975050e+01,1.776930e-06
16384,16384,32,3,256,2,2,2.196,0.058,2.967361e+11,3.793521e+01,1.776930e-06
16384,16384,32,3,576,2,2,2.196,0.089,1.929315e+11,2.466467e+01,1.776930e-06
16384,16384,32,3,1024,2,2,2.196,0.153,1.126366e+11,1.439965e+01,1.776930e-06
1024,1024,3,4,64,2,2,0.004,0.001,8.950733e+09,5.538047e+00,4.596672e-07
1024,1024,3,4,256,2,2,0.004,0.001,7.049628e+09,4.361784e+00,4.596672e-07
1024,1024,3,4,576,2,2,0.004,0.001,4.742906e+09,2.934557e+00,4.596672e-07
1024,1024,3,4,1024,2,2,0.004,0.001,4.590127e+09,2.840029e+00,4.596672e-07
1024,1024,6,4,64,2,2,0.005,0.001,1.571352e+10,5.749716e+00,4.603775e-07
1024,1024,6,4,256,2,2,0.005,0.001,1.252498e+10,4.583000e+00,4.603775e-07
1024,1024,6,4,576,2,2,0.005,0.002,7.568245e+09,2.769288e+00,4.603775e-07
1024,1024,6,4,1024,2,2,0.005,0.002,7.560863e+09,2.766587e+00,4.603775e-07
1024,1024,8,4,64,2,2,0.004,0.001,2.335953e+10,5.404156e+00,4.645238e-07
1024,1024,8,4,256,2,2,0.004,0.001,1.593090e+10,3.685565e+00,4.645238e-07
1024,1024,8,4,576,2,2,0.004,0.002,8.838496e+09,2.044759e+00,4.645238e-07
1024,1024,8,4,1024,2,2,0.004,0.002,8.931051e+09,2.066171e+00,4.645238e-07
1024,1024,20,4,64,2,2,0.006,0.001,3.904883e+10,5.604357e+00,4.517941e-07
1024,1024,20,4,256,2,2,0.006,0.002,2.244078e+10,3.220740e+00,4.517941e-07
1024,1024,20,4,576,2,2,0.006,0.003,1.318867e+10,1.892861e+00,4.517941e-07
1024,1024,20,4,1024,2,2,0.006,0.003,1.341728e+10,1.925672e+00,4.517941e-07
1024,1024,32,4,64,2,2,0.008,0.001,4.924923e+10,5.980215e+00,4.562109e-07
1024,1024,32,4,256,2,2,0.008,0.003,2.564297e+10,3.113764e+00,4.562109e-07
1024,1024,32,4,576,2,2,0.008,0.004,1.518015e+10,1.843289e+00,4.562109e-07
1024,1024,32,4,1024,2,2,0.008,0.004,1.514814e+10,1.839402e+00,4.562109e-07
2048,2048,3,4,64,2,2,0.015,0.001,2.323960e+10,1.430375e+01,6.374970e-07
2048,2048,3,4,256,2,2,0.015,0.002,1.625726e+10,1.000619e+01,6.374970e-07
2048,2048,3,4,576,2,2,0.015,0.003,9.258004e+09,5.698212e+00,6.374970e-07
2048,2048,3,4,1024,2,2,0.015,0.005,5.038800e+09,3.101332e+00,6.374970e-07
2048,2048,6,4,64,2,2,0.018,0.001,4.059262e+10,1.483998e+01,6.368273e-07
2048,2048,6,4,256,2,2,0.018,0.002,2.580385e+10,9.433451e+00,6.368273e-07
2048,2048,6,4,576,2,2,0.018,0.003,1.479501e+10,5.408805e+00,6.368273e-07
2048,2048,6,4,1024,2,2,0.018,0.006,8.013959e+09,2.929768e+00,6.368273e-07
2048,2048,8,4,64,2,2,0.016,0.001,6.044173e+10,1.397106e+01,6.428184e-07
2048,2048,8,4,256,2,2,0.016,0.002,3.335946e+10,7.711015e+00,6.428184e-07
2048,2048,8,4,576,2,2,0.016,0.004,1.686959e+10,3.899393e+00,6.428184e-07
2048,2048,8,4,1024,2,2,0.016,0.007,9.681375e+09,2.237843e+00,6.428184e-07
2048,2048,20,4,64,2,2,0.024,0.002,9.425292e+10,1.356432e+01,6.365835e-07
2048,2048,20,4,256,2,2,0.024,0.004,4.650035e+10,6.692052e+00,6.365835e-07
2048,2048,20,4,576,2,2,0.024,0.007,2.507714e+10,3.608952e+00,6.365835e-07
2048,2048,20,4,1024,2,2,0.024,0.012,1.383049e+10,1.990401e+00,6.365835e-07
2048,2048,32,4,64,2,2,0.033,0.002,1.157990e+11,1.414766e+01,6.351926e-07
2048,2048,32,4,256,2,2,0.033,0.005,5.386374e+10,6.580762e+00,6.351926e-07
2048,2048,32,4,576,2,2,0.033,0.010,2.711892e+10,3.313234e+00,6.351926e-07
2048,2048,32,4,1024,2,2,0.033,0.017,1.587925e+10,1.940035e+00,6.351926e-07
4096,4096,3,4,64,2,2,0.062,0.002,5.389885e+10,3.335273e+01,8.877693e-07
4096,4096,3,4,256,2,2,0.062,0.003,3.707600e+10,2.294272e+01,8.877693e-07
4096,4096,3,4,576,2,2,0.062,0.005,1.992559e+10,1.233000e+01,8.877693e-07
4096,4096,3,4,1024,2,2,0.062,0.010,9.952178e+09,6.158431e+00,8.877693e-07
4096,4096,6,4,64,2,2,0.074,0.002,9.517448e+10,3.477809e+01,8.912234e-07
4096,4096,6,4,256,2,2,0.074,0.003,5.766910e+10,2.107310e+01,8.912234e-07
4096,4096,6,4,576,2,2,0.074,0.006,3.120244e+10,1.140181e+01,8.912234e-07
4096,4096,6,4,1024,2,2,0.074,0.013,1.586350e+10,5.796746e+00,8.912234e-07
4096,4096,8,4,64,2,2,0.062,0.002,1.323795e+11,3.056575e+01,8.880090e-07
4096,4096,8,4,256,2,2,0.062,0.004,7.343574e+10,1.695594e+01,8.880090e-07
4096,4096,8,4,576,2,2,0.062,0.007,3.626563e+10,8.373550e+00,8.880090e-07
4096,4096,8,4,1024,2,2,0.062,0.014,1.912842e+10,4.416656e+00,8.880090e-07
4096,4096,20,4,64,2,2,0.097,0.003,2.046446e+11,2.951277e+01,8.927205e-07
4096,4096,20,4,256,2,2,0.097,0.007,9.709217e+10,1.400212e+01,8.927205e-07
4096,4096,20,4,576,2,2,0.097,0.014,4.970788e+10,7.168607e+00,8.927205e-07
4096,4096,20,4,1024,2,2,0.097,0.024,2.809727e+10,4.052039e+00,8.927205e-07
4096,4096,32,4,64,2,2,0.131,0.004,2.405389e+11,2.944553e+01,8.947326e-07
4096,4096,32,4,256,2,2,0.131,0.011,1.003702e+11,1.228680e+01,8.947326e-07
4096,4096,32,4,576,2,2,0.131,0.019,5.508567e+10,6.743303e+00,8.947326e-07
4096,4096,32,4,1024,2,2,0.131,0.034,3.166488e+10,3.876251e+00,8.947326e-07
8192,8192,3,4,64,2,2,0.249,0.004,1.048683e+11,6.486884e+01,1.254414e-06
8192,8192,3,4,256,2,2,0.249,0.005,7.966645e+10,4.927963e+01,1.254414e-06
8192,8192,3,4,576,2,2,0.249,0.010,3.837794e+10,2.373962e+01,1.254414e-06
8192,8192,3,4,1024,2,2,0.249,0.020,1.993964e+10,1.233416e+01,1.254414e-06
8192,8192,6,4,64,2,2,0.294,0.005,1.641654e+11,6.002297e+01,1.255282e-06
8192,8192,6,4,256,2,2,0.294,0.007,1.180532e+11,4.316318e+01,1.255282e-06
8192,8192,6,4,576,2,2,0.294,0.013,6.023818e+10,2.202458e+01,1.255282e-06
8192,8192,6,4,1024,2,2,0.294,0.025,3.192339e+10,1.167199e+01,1.255282e-06
8192,8192,8,4,64,2,2,0.248,0.005,2.121406e+11,4.900964e+01,1.259074e-06
8192,8192,8,4,256,2,2,0.248,0.007,1.524482e+11,3.521926e+01,1.259074e-06
8192,8192,8,4,576,2,2,0.248,0.015,7.180625e+10,1.658900e+01,1.259074e-06
8192,8192,8,4,1024,2,2,0.248,0.028,3.780769e+10,8.734499e+00,1.259074e-06
8192,8192,20,4,64,2,2,0.386,0.011,2.485764e+11,3.575239e+01,1.258713e-06
8192,8192,20,4,256,2,2,0.386,0.014,1.886442e+11,2.713243e+01,1.258713e-06
8192,8192,20,4,576,2,2,0.386,0.027,9.831723e+10,1.414083e+01,1.258713e-06
8192,8192,20,4,1024,2,2,0.386,0.048,5.570512e+10,8.011988e+00,1.258713e-06
8192,8192,32,4,64,2,2,0.537,0.020,2.128751e+11,2.659250e+01,1.258569e-06
8192,8192,32,4,256,2,2,0.537,0.021,2.016581e+11,2.519126e+01,1.258569e-06
8192,8192,32,4,576,2,2,0.537,0.039,1.105480e+11,1.380973e+01,1.258569e-06
8192,8192,32,4,1024,2,2,0.537,0.068,6.272379e+10,7.835499e+00,1.258569e-06
16384,16384,3,4,64,2,2,0.996,0.011,1.412529e+11,8.732313e+01,1.768317e-06
16384,16384,3,4,256,2,2,0.996,0.014,1.144495e+11,7.075313e+01,1.768317e-06
16384,16384,3,4,576,2,2,0.996,0.021,7.628556e+10,4.716004e+01,1.768317e-06
16384,16384,3,4,1024,2,2,0.996,0.040,4.065347e+10,2.513214e+01,1.768317e-06
16384,16384,6,4,64,2,2,1.178,0.016,2.039990e+11,7.459483e+01,1.778713e-06
16384,16384,6,4,256,2,2,1.178,0.019,1.664199e+11,6.085356e+01,1.778713e-06
16384,16384,6,4,576,2,2,1.178,0.027,1.183258e+11,4.326732e+01,1.778713e-06
16384,16384,6,4,1024,2,2,1.178,0.051,6.324069e+10,2.312477e+01,1.778713e-06
16384,16384,8,4,64,2,2,0.992,0.016,2.711224e+11,6.261027e+01,1.771734e-06
16384,16384,8,4,256,2,2,0.992,0.020,2.197501e+11,5.074688e+01,1.771734e-06
16384,16384,8,4,576,2,2,0.992,0.031,1.388773e+11,3.207091e+01,1.771734e-06
16384,16384,8,4,1024,2,2,0.992,0.056,7.620181e+10,1.759728e+01,1.771734e-06
16384,16384,20,4,64,2,2,1.559,0.034,3.142418e+11,4.561297e+01,1.775404e-06
16384,16384,20,4,256,2,2,1.559,0.035,3.052480e+11,4.430751e+01,1.775404e-06
16384,16384,20,4,576,2,2,1.559,0.054,1.971763e+11,2.862063e+01,1.775404e-06
16384,16384,20,4,1024,2,2,1.559,0.096,1.115451e+11,1.619105e+01,1.775404e-06
16384,16384,32,4,64,2,2,2.106,0.055,3.110265e+11,3.813223e+01,1.776930e-06
16384,16384,32,4,256,2,2,2.106,0.051,3.345835e+11,4.102034e+01,1.776930e-06
16384,16384,32,4,576,2,2,2.106,0.085,2.017402e+11,2.473359e+01,1.776930e-06
16384,16384,32,4,1024,2,2,2.106,0.140,1.227458e+11,1.504878e+01,1.776930e-06
1024,1024,3,1,64,3,3,0.004,0.001,6.834939e+09,4.377988e+00,4.738982e-07
1024,1024,3,1,256,3,3,0.004,0.001,6.762640e+09,4.331679e+00,4.738982e-07
1024,1024,3,1,576,3,3,0.004,0.001,6.478685e+09,4.149797e+00,4.738982e-07
1024,1024,3,1,1024,3,3,0.004,0.001,5.938238e+09,3.803624e+00,4.738982e-07
1024,1024,6,1,64,3,3,0.005,0.001,1.389221e+10,5.262443e+00,4.641920e-07
1024,1024,6,1,256,3,3,0.005,0.001,1.359177e+10,5.148634e+00,4.641920e-07
1024,1024,6,1,576,3,3,0.005,0.001,1.301683e+10,4.930845e+00,4.641920e-07
1024,1024,6,1,1024,3,3,0.005,0.001,1.191536e+10,4.513602e+00,4.641920e-07
1024,1024,8,1,64,3,3,0.004,0.001,1.850454e+10,4.424902e+00,4.710044e-07
1024,1024,8,1,256,3,3,0.004,0.001,1.805524e+10,4.317462e+00,4.710044e-07
1024,1024,8,1,576,3,3,0.004,0.001,1.764400e+10,4.219124e+00,4.710044e-07
1024,1024,8,1,1024,3,3,0.004,0.001,1.584697e+10,3.789409e+00,4.710044e-07
1024,1024,20,1,64,3,3,0.008,0.001,4.576334e+10,8.307133e+00,4.592148e-07
1024,1024,20,1,256,3,3,0.008,0.001,4.509273e+10,8.185402e+00,4.592148e-07
1024,1024,20,1,576,3,3,0.008,0.001,4.315265e+10,7.833232e+00,4.592148e-07
1024,1024,20,1,1024,3,3,0.008,0.001,3.956109e+10,7.181278e+00,4.592148e-07
1024,1024,32,1,64,3,3,0.009,0.001,7.049219e+10,9.527026e+00,4.628147e-07
1024,1024,32,1,256,3,3,0.009,0.001,7.353550e+10,9.938329e+00,4.628147e-07
1024,1024,32,1,576,3,3,0.009,0.001,6.743732e+10,9.114160e+00,4.628147e-07
1024,1024,32,1,1024,3,3,0.009,0.001,6.320305e+10,8.541898e+00,4.628147e-07
2048,2048,3,1,64,3,3,0.017,0.001,2.481134e+10,1.686489e+01,6.408517e-07
2048,2048,3,1,256,3,3,0.017,0.001,2.417439e+10,1.643194e+01,6.408517e-07
2048,2048,3,1,576,3,3,0.017,0.001,2.200271e+10,1.495580e+01,6.408517e-07
2048,2048,3,1,1024,3,3,0.017,0.001,1.984429e+10,1.348866e+01,6.408517e-07
2048,2048,6,1,64,3,3,0.019,0.001,4.850680e+10,1.814054e+01,6.464749e-07
2048,2048,6,1,256,3,3,0.019,0.001,4.827568e+10,1.805411e+01,6.464749e-07
2048,2048,6,1,576,3,3,0.019,0.001,4.390443e+10,1.641935e+01,6.464749e-07
2048,2048,6,1,1024,3,3,0.019,0.001,3.903940e+10,1.459993e+01,6.464749e-07
2048,2048,8,1,64,3,3,0.017,0.001,6.475942e+10,1.616255e+01,6.482416e-07
2048,2048,8,1,256,3,3,0.017,0.001,6.430123e+10,1.604819e+01,6.482416e-07
2048,2048,8,1,576,3,3,0.017,0.001,5.857911e+10,1.462008e+01,6.482416e-07
2048,2048,8,1,1024,3,3,0.017,0.001,5.209208e+10,1.300105e+01,6.482416e-07
2048,2048,20,1,64,3,3,0.026,0.001,1.434388e+11,2.203789e+01,6.487885e-07
2048,2048,20,1,256,3,3,0.026,0.001,1.475174e+11,2.266453e+01,6.487885e-07
2048,2048,20,1,576,3,3,0.026,0.001,1.423987e+11,2.187810e+01,6.487885e-07
2048,2048,20,1,1024,3,3,0.026,0.001,1.295076e+11,1.989751e+01,6.487885e-07
2048,2048,32,1,64,3,3,0.035,0.001,2.095294e+11,2.709116e+01,6.418919e-07
2048,2048,32,1,256,3,3,0.035,0.001,2.323737e+11,3.004482e+01,6.418919e-07
2048,2048,32,1,576,3,3,0.035,0.001,1.820203e+11,2.353436e+01,6.418919e-07
2048,2048,32,1,1024,3,3,0.035,0.001,2.070804e+11,2.677452e+01,6.418919e-07
4096,4096,3,1,64,3,3,0.064,0.001,7.499277e+10,4.794654e+01,8.962688e-07
4096,4096,3,1,256,3,3,0.064,0.001,6.784648e+10,4.337756e+01,8.962688e-07
4096,4096,3,1,576,3,3,0.064,0.002,4.835914e+10,3.091836e+01,8.962688e-07
4096,4096,3,1,1024,3,3,0.064,0.002,5.468034e+10,3.495981e+01,8.962688e-07
4096,4096,6,1,64,3,3,0.074,0.001,1.501457e+11,5.537340e+01,9.013069e-07
4096,4096,6,1,256,3,3,0.074,0.001,1.350186e+11,4.979456e+01,9.013069e-07
4096,4096,6,1,576,3,3,0.074,0.002,9.631693e+10,3.552146e+01,9.013069e-07
4096,4096,6,1,1024,3,3,0.074,0.002,1.086715e+11,4.007778e+01,9.013069e-07
4096,4096,8,1,64,3,3,0.064,0.001,2.012290e+11,4.769898e+01,9.045466e-07
4096,4096,8,1,256,3,3,0.064,0.001,1.862823e+11,4.415605e+01,9.045466e-07
4096,4096,8,1,576,3,3,0.064,0.002,1.292131e+11,3.062845e+01,9.045466e-07
4096,4096,8,1,1024,3,3,0.064,0.002,1.456297e+11,3.451982e+01,9.045466e-07
4096,4096,20,1,64,3,3,0.100,0.002,3.212024e+11,4.808659e+01,9.059242e-07
4096,4096,20,1,256,3,3,0.100,0.002,3.223748e+11,4.826210e+01,9.059242e-07
4096,4096,20,1,576,3,3,0.100,0.002,3.033622e+11,4.541576e+01,9.059242e-07
4096,4096,20,1,1024,3,3,0.100,0.002,3.610659e+11,5.405447e+01,9.059242e-07
4096,4096,32,1,64,3,3,0.134,0.003,4.240813e+11,5.304966e+01,9.066056e-07
4096,4096,32,1,256,3,3,0.134,0.002,5.150622e+11,6.443074e+01,9.066056e-07
4096,4096,32,1,576,3,3,0.134,0.003,3.910931e+11,4.892306e+01,9.066056e-07
4096,4096,32,1,1024,3,3,0.134,0.002,5.789105e+11,7.241771e+01,9.066056e-07
8192,8192,3,1,64,3,3,0.258,0.003,1.481428e+11,9.488640e+01,1.281222e-06
8192,8192,3,1,256,3,3,0.258,0.003,1.186677e+11,7.600739e+01,1.281222e-06
8192,8192,3,1,576,3,3,0.258,0.005,8.736802e+10,5.595975e+01,1.281222e-06
8192,8192,3,1,1024,3,3,0.258,0.005,8.474773e+10,5.428144e+01,1.281222e-06
8192,8192,6,1,64,3,3,0.305,0.003,2.909740e+11,1.100957e+02,1.277959e-06
8192,8192,6,1,256,3,3,0.305,0.003,2.368532e+11,8.961801e+01,1.277959e-06
8192,8192,6,1,576,3,3,0.305,0.005,1.745973e+11,6.606229e+01,1.277959e-06
8192,8192,6,1,1024,3,3,0.305,0.005,1.676743e+11,6.344281e+01,1.277959e-06
8192,8192,8,1,64,3,3,0.256,0.003,3.886810e+11,9.283245e+01,1.271158e-06
8192,8192,8,1,256,3,3,0.256,0.003,3.154363e+11,7.533871e+01,1.271158e-06
8192,8192,8,1,576,3,3,0.256,0.005,2.323953e+11,5.550521e+01,1.271158e-06
8192,8192,8,1,1024,3,3,0.256,0.005,2.226775e+11,5.318423e+01,1.271158e-06
8192,8192,20,1,64,3,3,0.407,0.006,4.660205e+11,7.059064e+01,1.278351e-06
8192,8192,20,1,256,3,3,0.407,0.006,4.684547e+11,7.095938e+01,1.278351e-06
8192,8192,20,1,576,3,3,0.407,0.005,5.321335e+11,8.060514e+01,1.278351e-06
8192,8192,20,1,1024,3,3,0.407,0.005,5.574803e+11,8.444456e+01,1.278351e-06
8192,8192,32,1,64,3,3,0.551,0.007,5.810928e+11,7.456437e+01,1.276389e-06
8192,8192,32,1,256,3,3,0.551,0.006,7.486116e+11,9.605996e+01,1.276389e-06
8192,8192,32,1,576,3,3,0.551,0.007,5.824732e+11,7.474149e+01,1.276389e-06
